delivery_id,order_id,delivery_status,delivery_time,rider_id
3175,5184,Returned,23:46:41,45
3176,2176,Failed,11:57:42,39
3177,3983,Picked Up,15:53:15,43
3178,6792,In Transit,10:51:08,35
3179,5142,Failed,18:18:39,11
3180,1459,Returned,10:35:33,15
3181,5336,Failed,15:03:08,41
3182,9703,Picked Up,21:50:54,46
3183,8682,Cancelled,12:14:09,33
3184,5593,Returned,19:00:21,47
3185,3979,Delivered,12:46:02,7
3186,6586,Delivered,16:44:53,21
3187,5159,Failed,19:29:51,42
3188,8832,Cancelled,12:14:33,17
3189,8452,Picked Up,13:45:46,43
3190,4156,Delivered,13:09:06,32
3191,8161,Returned,10:43:01,11
3192,4648,Cancelled,23:02:09,22
3193,8397,Failed,15:09:25,11
3194,4581,Picked Up,21:54:46,6
3195,4413,Returned,21:57:52,20
3196,5729,Cancelled,12:57:23,16
3197,1147,Picked Up,15:57:24,29
3198,7430,Cancelled,17:53:53,4
3199,3415,In Transit,18:11:50,38
3200,7917,Returned,19:50:45,13
3201,8482,Picked Up,14:21:41,36
3202,9728,Failed,16:43:40,42
3203,2953,In Transit,10:45:21,9
3204,512,Failed,15:09:51,40
3205,8676,Cancelled,10:24:58,39
3206,512,Picked Up,13:27:42,23
3207,5087,Failed,10:09:10,31
3208,8205,Picked Up,15:55:09,22
3209,3063,Delivered,15:33:22,39
3210,4942,In Transit,20:41:51,12
3211,2293,Failed,14:45:47,6
3212,7190,Failed,15:00:16,21
3213,3121,Delivered,19:25:36,5
3214,5895,In Transit,10:24:10,23
3215,8744,Picked Up,19:08:35,21
3216,8663,In Transit,12:57:29,11
3217,8926,Picked Up,20:40:50,1
3218,3332,Cancelled,23:17:42,31
3219,7281,Picked Up,13:55:38,27
3220,2860,Delivered,11:51:11,30
3221,3178,Cancelled,19:30:03,42
3222,3132,Failed,18:24:52,48
3223,3359,Picked Up,19:20:36,43
3224,3385,Picked Up,18:22:15,48
3225,8409,Picked Up,10:25:53,25
3226,8829,Picked Up,23:06:06,44
3227,9328,Returned,23:38:01,40
3228,7814,Cancelled,21:49:54,2
3229,5860,Cancelled,12:03:50,19
3230,345,Delivered,22:24:04,36
3231,9432,In Transit,14:44:31,31
3232,7677,In Transit,19:29:55,19
3233,5166,Picked Up,14:32:34,23
3234,7862,In Transit,11:56:59,5
3235,2720,Picked Up,12:53:51,34
3236,8975,In Transit,14:09:31,41
3237,614,In Transit,19:41:13,36
3238,5011,Picked Up,20:37:14,26
3239,7709,Picked Up,18:34:42,43
3240,275,Cancelled,16:20:20,22
3241,8157,Picked Up,16:15:05,2
3242,8010,Picked Up,10:28:03,33
3243,9688,Cancelled,22:48:57,48
3244,615,Picked Up,16:02:43,22
3245,6389,Delivered,19:47:37,21
3246,9179,In Transit,10:27:46,48
3247,3030,Failed,20:09:15,47
3248,8970,Picked Up,13:40:40,14
3249,3003,In Transit,11:23:19,39
3250,7087,Delivered,10:21:26,30
3251,225,In Transit,11:10:07,19
3252,951,Cancelled,12:49:31,17
3253,9031,Cancelled,11:37:26,48
3254,3467,In Transit,18:00:12,23
3255,6046,In Transit,20:10:00,11
3256,1041,Returned,11:46:03,7
3257,9375,Picked Up,11:09:18,9
3258,5011,Returned,14:56:29,19
3259,3820,Delivered,22:56:14,46
3260,4790,Picked Up,23:02:39,46
3261,3280,Returned,12:38:24,48
3262,5807,Delivered,16:19:55,19
3263,8076,Failed,11:44:16,44
3264,9114,In Transit,14:51:27,2
3265,9804,Cancelled,20:36:52,1
3266,6136,Cancelled,11:40:53,8
3267,1142,Cancelled,14:40:39,20
3268,3282,Failed,19:48:39,8
3269,7690,Cancelled,15:40:35,1
3270,948,Picked Up,17:50:13,16
3271,7274,Picked Up,18:15:23,20
3272,7897,Returned,14:06:11,3
3273,8032,In Transit,22:52:10,25
3274,8148,Cancelled,10:59:42,20
3275,2514,Delivered,21:40:17,34
3276,7159,Delivered,16:53:43,15
3277,6861,Failed,18:51:20,38
3278,3721,Cancelled,10:00:09,30
3279,7418,In Transit,12:27:29,47
3280,9237,Picked Up,21:39:24,24
3281,5213,Failed,13:48:26,23
3282,5602,Cancelled,10:20:35,34
3283,3847,Delivered,13:22:16,41
3284,383,Picked Up,16:07:19,19
3285,4794,Failed,16:52:15,9
3286,9361,Failed,17:56:59,38
3287,2619,Cancelled,22:41:10,26
3288,3809,Returned,10:12:02,26
3289,3481,Picked Up,14:32:54,26
3290,423,Picked Up,18:12:29,23
3291,3512,Delivered,10:14:09,3
3292,2994,Failed,15:58:59,32
3293,7597,Cancelled,18:00:53,23
3294,3428,Delivered,10:21:32,6
3295,981,In Transit,13:57:02,41
3296,9796,In Transit,19:52:23,1
3297,6276,Failed,11:27:31,23
3298,6122,In Transit,14:02:57,36
3299,4628,Returned,17:24:04,20
3300,5910,In Transit,19:35:52,48
3301,241,In Transit,12:22:15,31
3302,85,Delivered,21:18:39,4
3303,1653,Returned,12:37:25,9
3304,7997,Returned,14:20:22,29
3305,6330,Returned,21:23:42,47
3306,6815,Failed,12:18:16,18
3307,4204,Failed,19:48:23,21
3308,7674,Failed,19:30:34,23
3309,8402,Cancelled,23:01:40,7
3310,1436,Failed,10:29:24,15
3311,3146,Cancelled,19:59:33,25
3312,2487,Picked Up,23:02:47,33
3313,1488,Delivered,12:03:27,2
3314,1836,Returned,13:10:19,3
3315,9653,Picked Up,13:00:03,24
3316,7690,Picked Up,15:22:30,38
3317,2943,Delivered,16:22:27,13
3318,795,Failed,15:24:12,39
3319,3925,Picked Up,17:20:53,25
3320,2666,Picked Up,21:16:28,38
3321,9706,Failed,15:10:21,29
3322,9183,Failed,19:28:57,16
3323,1920,Delivered,10:42:20,34
3324,4337,In Transit,10:37:03,32
3325,5960,In Transit,19:53:27,31
3326,4905,Cancelled,14:45:46,45
3327,9275,Picked Up,15:14:23,26
3328,9538,Returned,16:32:04,49
3329,5620,Returned,18:48:41,17
3330,4311,Returned,18:50:26,25
3331,2733,Returned,23:26:41,41
3332,1963,Failed,23:18:13,20
3333,1021,Picked Up,19:35:40,32
3334,8742,Failed,12:42:07,42
3335,8172,Picked Up,23:00:57,35
3336,10,Delivered,22:40:03,21
3337,3236,Picked Up,22:16:27,45
3338,1787,Delivered,17:43:37,19
3339,7705,Failed,18:36:08,37
3340,5828,In Transit,17:23:17,31
3341,2625,Delivered,17:06:42,33
3342,5818,Failed,12:57:53,42
3343,6954,Cancelled,20:29:20,27
3344,8296,In Transit,16:45:51,50
3345,781,Returned,14:42:23,29
3346,7781,In Transit,20:59:15,7
3347,8173,Returned,14:15:31,24
3348,1785,Picked Up,19:14:49,41
3349,6761,Delivered,18:06:11,41
3350,6853,Returned,17:22:49,20
3351,3063,Cancelled,11:36:54,30
3352,2778,Failed,14:56:51,11
3353,8154,Cancelled,18:27:18,43
3354,8504,Delivered,12:46:35,4
3355,129,In Transit,20:09:29,18
3356,4883,Picked Up,16:52:25,43
3357,5347,Picked Up,20:03:17,49
3358,318,In Transit,22:36:26,1
3359,1030,Cancelled,23:17:14,26
3360,9549,Cancelled,17:44:01,25
3361,6167,In Transit,20:30:07,13
3362,5422,Returned,20:18:36,38
3363,3860,Cancelled,12:37:55,7
3364,8930,Delivered,17:47:42,8
3365,6969,Failed,11:07:07,37
3366,1554,Delivered,16:51:13,37
3367,7272,Cancelled,16:58:54,32
3368,5293,Picked Up,13:53:28,17
3369,3000,Returned,20:12:35,12
3370,4258,Returned,16:02:56,15
3371,4071,Delivered,11:28:32,11
3372,3016,Delivered,23:33:27,22
3373,322,Returned,22:17:18,50
3374,3809,Delivered,10:06:26,20
3375,792,In Transit,21:43:54,28
3376,3336,In Transit,18:10:53,11
3377,4268,Picked Up,16:38:37,22
3378,3803,Picked Up,19:40:09,26
3379,6079,Failed,13:44:13,30
3380,221,Failed,22:38:36,13
3381,4964,In Transit,21:10:43,6
3382,4860,Returned,16:27:06,31
3383,7144,Failed,15:31:44,21
3384,3375,Cancelled,23:10:34,36
3385,6793,Returned,19:17:00,17
3386,8965,Picked Up,14:40:53,18
3387,9051,Returned,18:17:20,28
3388,9921,Cancelled,10:32:40,11
3389,77,Delivered,10:44:10,24
3390,8861,Picked Up,23:06:00,2
3391,9031,Picked Up,15:58:43,15
3392,8171,Cancelled,16:46:37,7
3393,552,Failed,19:09:11,20
3394,3358,Picked Up,13:27:48,19
3395,9852,In Transit,11:53:40,20
3396,9170,Cancelled,16:41:34,41
3397,2576,Failed,16:45:36,25
3398,3320,Picked Up,15:23:55,50
3399,4247,Returned,12:12:27,23
3400,1943,Delivered,11:44:40,29
3401,5432,Delivered,16:40:45,20
3402,9998,In Transit,11:21:59,33
3403,1872,Picked Up,16:55:34,31
3404,2955,Failed,16:58:54,22
3405,8910,Picked Up,17:51:03,26
3406,9426,In Transit,17:08:37,18
3407,49,Delivered,17:30:47,30
3408,265,Failed,10:15:05,3
3409,9948,Picked Up,12:16:39,17
3410,1008,Returned,15:02:11,43
3411,9953,Failed,12:54:46,42
3412,5326,Picked Up,13:04:55,8
3413,4208,In Transit,15:00:50,31
3414,624,Returned,15:03:44,1
3415,8371,In Transit,11:25:41,43
3416,8707,In Transit,20:00:28,29
3417,8010,In Transit,22:39:06,16
3418,1091,Returned,19:40:25,27
3419,6747,Picked Up,23:08:45,30
3420,3012,Returned,21:20:54,11
3421,2043,Delivered,18:43:58,21
3422,2771,Failed,21:42:07,26
3423,9338,In Transit,19:33:23,45
3424,1096,Failed,15:30:13,36
3425,9164,In Transit,16:36:52,35
3426,7982,In Transit,14:01:00,20
3427,1925,Returned,17:43:32,6
3428,3325,Returned,12:08:47,31
3429,6484,Cancelled,16:06:08,16
3430,1240,In Transit,21:19:27,25
3431,2075,Returned,21:41:35,9
3432,3203,Picked Up,19:02:20,27
3433,2215,Delivered,14:05:40,18
3434,9223,Picked Up,17:30:13,2
3435,468,Returned,21:24:54,10
3436,5274,Failed,14:43:07,19
3437,8339,In Transit,21:12:38,29
3438,2404,Cancelled,21:57:10,47
3439,6897,Cancelled,19:30:15,31
3440,8136,Failed,11:28:53,20
3441,157,In Transit,15:38:27,18
3442,2607,Picked Up,10:11:40,29
3443,1848,In Transit,13:42:18,35
3444,5965,In Transit,20:32:24,37
3445,4154,Failed,22:19:01,10
3446,3623,Cancelled,14:11:41,1
3447,367,Returned,11:08:35,1
3448,3716,Failed,12:01:47,43
3449,4995,In Transit,22:27:35,19
3450,1131,Delivered,18:23:50,42
3451,2635,Cancelled,20:25:21,19
3452,1464,In Transit,14:46:46,17
3453,1339,In Transit,16:59:23,17
3454,1967,Cancelled,15:16:54,42
3455,8105,In Transit,15:00:31,17
3456,7757,Cancelled,11:26:44,33
3457,6772,Delivered,22:55:41,19
3458,9719,In Transit,22:32:41,7
3459,7538,Delivered,20:07:06,1
3460,3931,Delivered,23:30:17,12
3461,2698,Delivered,10:41:45,41
3462,7265,Cancelled,18:02:18,30
3463,3510,Picked Up,14:36:05,47
3464,4862,Returned,21:15:25,39
3465,4892,Failed,23:45:48,43
3466,6381,Picked Up,18:24:08,9
3467,6937,Returned,16:46:41,24
3468,4613,Failed,23:48:30,10
3469,7238,Returned,15:48:32,13
3470,8797,Picked Up,15:03:16,1
3471,5962,Picked Up,11:02:53,36
3472,65,Failed,17:34:49,46
3473,9222,Delivered,14:04:12,4
3474,8908,Cancelled,14:01:35,11
3475,1845,Returned,22:19:30,1
3476,9869,Delivered,21:39:17,39
3477,3594,In Transit,23:43:53,38
3478,5690,Delivered,18:18:08,23
3479,5257,Delivered,22:33:19,39
3480,823,Cancelled,11:04:24,33
3481,7639,Picked Up,23:34:53,35
3482,5267,Cancelled,21:30:11,23
3483,5032,In Transit,23:36:35,34
3484,5806,Delivered,13:56:47,38
3485,1861,In Transit,17:10:11,11
3486,7818,Picked Up,19:25:37,2
3487,8222,Cancelled,11:51:32,41
3488,8077,Returned,13:40:02,22
3489,458,Failed,22:18:36,32
3490,1694,Returned,18:45:56,11
3491,2147,Failed,21:52:04,10
3492,7907,Cancelled,18:13:41,40
3493,7422,In Transit,23:09:48,48
3494,1544,Failed,21:47:15,41
3495,4324,Cancelled,23:19:34,23
3496,1938,Picked Up,15:57:21,45
3497,7229,In Transit,19:16:13,30
3498,8099,Failed,11:03:41,12
3499,9571,Returned,15:40:52,11
3500,7965,Failed,14:22:08,36
3501,2308,Delivered,12:32:05,7
3502,8485,Returned,23:46:51,27
3503,7042,Returned,13:12:23,31
3504,1608,Picked Up,19:48:38,20
3505,1160,Failed,19:26:40,34
3506,797,Returned,15:36:44,30
3507,7581,Returned,15:39:48,50
3508,1894,Delivered,19:14:24,12
3509,3679,Failed,22:37:13,37
3510,7593,Failed,20:37:32,21
3511,6145,In Transit,17:07:01,21
3512,9717,Returned,18:44:33,21
3513,7740,Returned,15:10:25,28
3514,9841,Picked Up,17:46:01,4
3515,5698,Picked Up,15:34:04,44
3516,7626,Failed,13:25:13,4
3517,2932,Picked Up,23:55:37,33
3518,8571,Picked Up,20:49:01,22
3519,2653,Cancelled,23:27:58,29
3520,1958,In Transit,12:23:30,25
3521,6836,Returned,18:55:49,18
3522,1547,Cancelled,14:13:12,22
3523,721,Failed,18:47:47,5
3524,9364,In Transit,16:53:12,36
3525,627,Delivered,14:20:22,49
3526,5934,In Transit,15:06:23,30
3527,2433,Picked Up,22:27:50,5
3528,369,Failed,23:22:30,10
3529,3667,Picked Up,22:00:18,23
3530,1656,Cancelled,21:17:06,39
3531,1503,In Transit,17:11:17,8
3532,9572,Failed,15:42:48,35
3533,6437,In Transit,15:58:03,21
3534,5672,Returned,20:48:52,2
3535,8402,Delivered,12:19:21,22
3536,472,In Transit,22:05:03,11
3537,2983,Delivered,12:36:49,20
3538,3331,Picked Up,20:41:47,38
3539,4695,Delivered,22:50:22,3
3540,1427,Returned,10:33:44,5
3541,494,Failed,15:26:42,18
3542,4622,Picked Up,10:15:17,7
3543,2186,Returned,15:11:09,28
3544,540,Delivered,23:16:18,41
3545,2218,Cancelled,15:54:48,30
3546,8732,Returned,19:44:50,32
3547,5209,Failed,19:27:47,4
3548,9541,Failed,19:01:22,5
3549,649,Cancelled,21:28:08,18
3550,6689,Picked Up,15:01:47,33
3551,1519,Cancelled,22:37:11,10
3552,9656,Picked Up,18:31:17,44
3553,9375,Delivered,12:43:16,25
3554,2760,Returned,19:42:01,5
3555,1701,Returned,23:42:08,33
3556,5230,In Transit,15:14:48,2
3557,9515,Returned,21:22:08,16
3558,5747,Delivered,18:18:14,19
3559,7345,In Transit,18:37:16,47
3560,4,Picked Up,21:56:59,7
3561,4401,Cancelled,20:10:05,48
3562,8361,Cancelled,21:16:28,43
3563,7265,Cancelled,17:13:17,33
3564,2991,Cancelled,12:58:07,9
3565,1708,In Transit,14:39:53,7
3566,8796,Failed,15:21:21,50
3567,6145,Picked Up,12:54:58,46
3568,4921,Failed,16:37:48,14
3569,5418,Delivered,13:52:13,28
3570,5344,Picked Up,10:24:35,39
3571,7918,Picked Up,11:56:21,50
3572,8181,Delivered,16:58:09,10
3573,2688,Picked Up,20:27:23,33
3574,1760,Delivered,22:53:04,41
3575,4650,Failed,19:51:21,26
3576,107,Delivered,14:59:58,23
3577,4505,Failed,17:33:04,29
3578,6472,In Transit,12:21:24,21
3579,2221,Picked Up,18:24:04,4
3580,8734,Returned,13:16:46,26
3581,22,Delivered,13:45:23,47
3582,9305,Cancelled,23:26:03,7
3583,2062,Picked Up,13:00:52,20
3584,3722,Returned,15:53:04,33
3585,4550,Returned,22:39:22,17
3586,1110,Picked Up,14:22:05,25
3587,3065,Picked Up,11:50:00,1
3588,8566,Returned,14:56:50,16
3589,5593,Returned,16:11:01,8
3590,8168,Cancelled,15:21:03,16
3591,5848,Failed,15:28:10,44
3592,6891,Returned,18:15:21,49
3593,2229,Delivered,20:11:03,2
3594,3584,Returned,21:27:03,43
3595,6086,In Transit,11:43:56,4
3596,4578,In Transit,23:30:53,9
3597,1111,Picked Up,13:09:05,23
3598,7159,Returned,20:59:00,19
3599,5145,Returned,18:38:32,20
3600,5429,Picked Up,12:29:45,44
3601,5714,Cancelled,23:28:18,48
3602,1903,In Transit,17:08:05,8
3603,4582,Delivered,17:33:12,41
3604,4223,Cancelled,18:38:27,45
3605,5420,Delivered,15:30:10,35
3606,2712,Delivered,15:14:25,25
3607,189,In Transit,21:27:05,9
3608,2766,Delivered,16:33:53,34
3609,8310,Returned,16:19:22,1
3610,8208,In Transit,23:32:06,28
3611,4659,Cancelled,20:52:27,18
3612,8543,Delivered,11:00:45,39
3613,1826,Picked Up,14:50:42,1
3614,8452,Failed,21:08:43,16
3615,2004,Picked Up,20:06:53,41
3616,5533,Failed,14:09:43,47
3617,4954,Cancelled,19:25:28,4
3618,3272,Failed,13:40:56,27
3619,412,Delivered,11:13:07,34
3620,8095,Returned,23:35:23,45
3621,777,Picked Up,11:51:50,32
3622,9001,Delivered,19:29:08,8
3623,2429,Failed,20:14:38,10
3624,950,Returned,10:42:27,25
3625,7709,In Transit,18:52:58,38
3626,9309,Picked Up,22:03:02,48
3627,9058,Returned,21:53:47,19
3628,2499,Returned,10:18:22,1
3629,6172,Cancelled,15:12:56,49
3630,4602,Cancelled,20:16:52,30
3631,1975,Picked Up,21:46:27,38
3632,4281,Cancelled,15:32:15,9
3633,559,Cancelled,17:41:18,31
3634,3848,Failed,21:22:35,27
3635,6530,Returned,16:09:34,8
3636,3386,Returned,22:15:58,15
3637,8198,Picked Up,17:34:11,48
3638,7547,Delivered,16:33:49,49
3639,2829,Cancelled,22:43:19,47
3640,4119,In Transit,15:59:33,20
3641,2572,Delivered,19:45:38,9
3642,6204,Cancelled,18:13:53,28
3643,3792,Returned,23:29:48,28
3644,897,Failed,21:45:29,44
3645,4898,In Transit,15:15:35,1
3646,1425,In Transit,10:04:03,46
3647,3560,Delivered,14:43:15,31
3648,6581,Returned,11:28:41,35
3649,541,Returned,17:52:09,22
3650,8927,Cancelled,10:50:48,28
3651,3211,Delivered,10:32:01,11
3652,5405,Picked Up,13:32:48,4
3653,6434,In Transit,12:49:47,32
3654,367,In Transit,14:09:49,36
3655,2963,Returned,15:26:53,10
3656,7517,Delivered,12:47:04,38
3657,4136,Failed,20:19:34,13
3658,2370,Returned,14:33:57,17
3659,3293,Cancelled,21:20:02,12
3660,2982,In Transit,21:27:04,27
3661,4943,Picked Up,23:47:09,28
3662,5147,Picked Up,19:43:34,1
3663,4222,Returned,15:37:55,34
3664,3013,Returned,17:03:39,37
3665,6364,Delivered,17:42:00,20
3666,5824,Returned,16:19:34,38
3667,4206,Delivered,11:02:38,20
3668,2363,Delivered,23:45:39,50
3669,390,Returned,20:49:08,15
3670,4082,Delivered,22:41:59,32
3671,5459,Cancelled,13:01:18,44
3672,2962,Delivered,17:56:00,30
3673,6723,Delivered,19:52:28,35
3674,3766,Delivered,19:29:00,3
3675,3061,Delivered,13:24:36,4
3676,76,Returned,14:25:50,5
3677,7877,Delivered,17:59:05,37
3678,808,Picked Up,21:50:35,35
3679,1,In Transit,15:33:05,15
3680,9642,Picked Up,20:24:43,8
3681,1824,Failed,21:02:28,4
3682,9804,Picked Up,21:58:54,43
3683,6980,Cancelled,23:37:25,25
3684,5639,Picked Up,11:15:48,11
3685,7609,Cancelled,13:47:07,22
3686,2990,Delivered,12:38:39,9
3687,6097,Failed,13:46:45,8
3688,6451,Cancelled,17:11:33,20
3689,4600,Picked Up,18:22:41,33
3690,4379,Returned,20:27:56,3
3691,8207,Picked Up,10:00:32,17
3692,2803,Delivered,20:55:35,50
3693,7241,Cancelled,23:31:29,35
3694,4743,Picked Up,22:54:51,7
3695,236,Delivered,15:48:26,30
3696,5539,Cancelled,20:32:50,16
3697,9148,In Transit,12:59:56,18
3698,2170,Picked Up,14:49:09,32
3699,3112,Picked Up,20:03:21,45
3700,3960,Cancelled,14:35:11,23
3701,8180,Failed,23:32:14,21
3702,1705,In Transit,18:20:19,17
3703,5714,Picked Up,20:18:16,11
3704,3790,Returned,11:56:26,13
3705,4564,In Transit,16:54:29,26
3706,5052,Failed,10:42:38,11
3707,4842,Delivered,18:34:16,31
3708,2667,Returned,16:39:04,50
3709,4679,Cancelled,19:49:35,37
3710,5256,Picked Up,21:05:16,32
3711,3548,Failed,18:04:10,37
3712,7936,Failed,20:34:01,9
3713,1207,Cancelled,18:22:52,46
3714,7957,Picked Up,12:05:00,27
3715,9729,Delivered,16:04:25,3
3716,6915,Returned,22:00:04,32
3717,4424,Cancelled,18:35:25,31
3718,5052,Picked Up,18:02:02,22
3719,8023,In Transit,19:22:49,46
3720,5459,In Transit,19:43:50,8
3721,786,Cancelled,12:05:14,32
3722,9987,Failed,20:48:35,21
3723,2694,Delivered,12:40:46,14
3724,7179,Cancelled,23:18:26,12
3725,9451,In Transit,17:02:56,29
3726,8363,Failed,22:29:02,45
3727,9878,Delivered,22:33:51,15
3728,3489,Cancelled,17:16:01,7
3729,4112,Returned,23:32:21,15
3730,1999,Delivered,10:23:54,44
3731,8301,Returned,21:33:31,4
3732,8389,Cancelled,14:52:47,5
3733,3539,Cancelled,14:24:24,28
3734,223,Returned,10:14:44,10
3735,9690,In Transit,12:18:57,21
3736,7266,Cancelled,14:34:22,38
3737,3723,In Transit,18:54:25,11
3738,2479,Returned,23:39:21,8
3739,6515,Picked Up,18:32:45,2
3740,6779,Delivered,11:28:29,17
3741,8903,Cancelled,10:03:32,34
3742,2301,Delivered,16:34:24,37
3743,9491,In Transit,17:04:04,25
3744,6144,Cancelled,19:59:12,32
3745,5295,Picked Up,10:10:31,34
3746,994,Failed,23:51:23,5
3747,283,Returned,16:21:14,26
3748,3757,Delivered,13:14:48,49
3749,7217,Failed,22:28:10,46
3750,8027,In Transit,10:21:26,46
3751,8117,Failed,15:16:19,41
3752,405,Delivered,17:57:43,34
3753,9943,Returned,23:50:11,9
3754,7985,In Transit,20:25:50,48
3755,4386,Cancelled,15:49:20,50
3756,9171,Returned,16:22:18,44
3757,2349,Delivered,14:08:07,21
3758,3450,Cancelled,13:49:26,2
3759,3588,Failed,19:13:31,37
3760,6744,Delivered,19:40:00,39
3761,9165,Returned,21:10:37,13
3762,889,Failed,11:29:45,22
3763,464,Failed,13:34:53,27
3764,9298,Cancelled,10:19:40,32
3765,5912,Picked Up,22:44:14,49
3766,2239,Cancelled,13:40:04,46
3767,6950,Returned,16:18:52,43
3768,5926,Picked Up,20:20:27,13
3769,6116,Cancelled,20:46:52,15
3770,4542,Failed,16:53:12,46
3771,2742,Delivered,16:20:38,16
3772,9224,Picked Up,18:18:37,47
3773,740,Failed,15:05:06,25
3774,1441,Delivered,12:32:12,7
3775,8484,In Transit,13:35:04,16
3776,5465,In Transit,18:09:35,10
3777,1945,Picked Up,22:53:58,49
3778,9407,Cancelled,21:13:03,36
3779,5029,Delivered,12:26:35,12
3780,893,Cancelled,14:45:08,35
3781,9556,Cancelled,20:22:55,16
3782,5276,Cancelled,22:32:02,35
3783,1884,Picked Up,13:10:42,30
3784,1362,Delivered,16:50:23,9
3785,8115,Picked Up,11:13:52,48
3786,529,Delivered,11:55:08,20
3787,996,In Transit,19:18:47,8
3788,6132,Cancelled,18:46:48,28
3789,5344,Delivered,19:34:41,38
3790,5504,Cancelled,15:49:14,34
3791,6028,Failed,16:31:46,30
3792,5924,Returned,10:46:52,8
3793,1506,Failed,10:20:31,23
3794,6318,Picked Up,18:03:25,45
3795,3473,Returned,22:54:16,8
3796,3010,Picked Up,19:56:55,7
3797,8924,Picked Up,22:21:03,41
3798,860,Returned,21:26:03,39
3799,4253,Picked Up,12:01:52,41
3800,821,Cancelled,21:49:20,23
3801,496,In Transit,10:10:55,50
3802,1865,In Transit,21:55:29,50
3803,5884,Cancelled,21:36:52,18
3804,6963,Cancelled,11:06:31,14
3805,609,Cancelled,10:54:03,16
3806,8349,Failed,12:10:52,11
3807,9741,Picked Up,18:37:34,38
3808,7376,In Transit,12:36:39,41
3809,4207,Picked Up,10:34:45,41
3810,8072,Cancelled,20:08:14,31
3811,4185,Returned,14:24:44,48
3812,2237,Picked Up,10:58:18,13
3813,3316,Failed,19:07:59,41
3814,6447,Returned,11:13:00,47
3815,135,Picked Up,13:24:55,3
3816,2297,Returned,20:11:21,17
3817,6770,Picked Up,10:40:38,9
3818,1176,Picked Up,15:51:47,29
3819,1315,Delivered,17:05:01,25
3820,1367,Failed,23:11:22,29
3821,1984,Delivered,10:11:54,24
3822,4646,Cancelled,23:52:01,14
3823,7363,Returned,12:53:05,9
3824,753,In Transit,20:52:57,22
3825,9512,Picked Up,11:07:44,49
3826,7444,Picked Up,12:24:04,14
3827,6761,Returned,13:08:41,46
3828,6500,Delivered,13:09:37,8
3829,2613,Failed,19:04:11,23
3830,4244,Cancelled,21:35:55,36
3831,9755,Picked Up,13:13:34,12
3832,6823,Picked Up,14:05:38,33
3833,4293,In Transit,12:20:38,23
3834,2690,Returned,21:54:46,46
3835,6574,Picked Up,16:15:42,2
3836,5778,Returned,10:44:52,45
3837,2872,Failed,16:01:51,32
3838,2885,Failed,16:20:45,48
3839,8252,Returned,13:34:30,26
3840,3860,Failed,14:23:46,33
3841,8480,Delivered,11:05:12,9
3842,2728,Failed,18:39:04,20
3843,2277,Failed,22:06:14,37
3844,1879,Cancelled,11:19:41,14
3845,3564,Picked Up,13:51:17,41
3846,1963,Returned,16:22:11,34
3847,6033,Delivered,16:22:42,15
3848,9602,Cancelled,11:48:36,23
3849,5658,In Transit,19:22:56,48
3850,9428,In Transit,23:47:12,23
3851,2894,Picked Up,14:48:27,31
3852,3624,Picked Up,11:17:24,6
3853,7747,Delivered,22:33:46,35
3854,9380,Returned,21:07:34,10
3855,4921,Failed,23:24:40,16
3856,7214,Returned,10:13:42,32
3857,9989,Picked Up,15:15:12,50
3858,9841,In Transit,19:49:23,2
3859,4697,Failed,18:12:52,40
3860,4596,Delivered,12:01:29,35
3861,6511,Failed,13:35:48,3
3862,9319,Failed,13:09:37,28
3863,5659,Returned,15:17:08,35
3864,4928,Picked Up,10:56:03,37
3865,5148,Cancelled,20:16:28,12
3866,7281,Returned,23:18:01,27
3867,2558,Failed,12:19:51,31
3868,8888,Returned,18:31:17,39
3869,4440,In Transit,20:25:21,17
3870,7856,In Transit,20:19:02,43
3871,4917,Returned,10:10:06,14
3872,3478,Picked Up,17:49:43,6
3873,6826,Cancelled,17:44:07,21
3874,4456,In Transit,22:42:26,14
3875,6900,In Transit,21:40:49,35
3876,9612,Delivered,20:40:51,46
3877,8429,Delivered,23:57:23,6
3878,9332,In Transit,14:18:38,38
3879,6835,In Transit,20:33:13,35
3880,181,Picked Up,13:20:05,24
3881,6204,Returned,20:07:06,15
3882,6749,Cancelled,17:58:07,29
3883,2158,In Transit,18:52:18,48
3884,49,Returned,13:49:07,9
3885,6997,Returned,10:05:12,7
3886,8483,Delivered,22:59:37,7
3887,6864,Delivered,14:42:00,40
3888,5374,Failed,16:14:06,18
3889,9181,Returned,21:37:07,21
3890,7994,Picked Up,21:48:36,14
3891,3014,In Transit,11:03:56,8
3892,5740,Picked Up,12:00:35,44
3893,1745,Picked Up,10:37:50,17
3894,5273,Failed,10:18:54,14
3895,7262,Returned,18:33:33,15
3896,8372,Picked Up,19:51:38,44
3897,4560,In Transit,11:09:51,14
3898,7537,Cancelled,17:39:00,45
3899,3565,In Transit,21:13:34,19
3900,6788,Delivered,13:54:13,40
3901,3833,In Transit,12:14:40,35
3902,1500,Returned,20:57:38,15
3903,3412,Failed,17:02:06,10
3904,33,Delivered,14:52:20,26
3905,9511,Picked Up,20:54:06,21
3906,3680,In Transit,14:57:17,43
3907,2690,Delivered,20:44:53,10
3908,2934,Returned,10:09:49,23
3909,5445,In Transit,18:27:16,21
3910,7486,Cancelled,15:02:39,2
3911,550,In Transit,12:07:29,27
3912,8431,Cancelled,11:10:59,25
